title,condition,url,kind
"경제통계학 3부 - 표본조사와 통계적 추론 , 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU212_204_3k+2022_T2/about,사회
"빅데이터와 인공지능의 응용, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU052_011k+2022_T2/about,사회
"경제통계학 1부 : 그림과 수치를 이용한 자료의 정리, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU212_204_1k+2022_T2/about,사회
"경제통계학 2부 - 통계적 추론을 위한 개념, 도구, 사례 , 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU212.204.2k+2022_T2/about,사회
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 놀이･예술 기반 아동상담의 특성과 과정, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK004+2022_T2_01/about,자연
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 아동의 증상에 따른 놀이･예술 기반 상담의 실제, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK007+2022_T2_01/about,자연
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 아동 문제의 이해와 놀이･예술 심리평가, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK006+2022_T2_01/about,자연
"건축과 도시의 인문학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CWNU+CWNU001+2022_2/about,공학
"그림으로 듣는 한국 음악, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:DJUk+ACE_DJU01k+2022_T2/about,교육
"손생님! 한국수어를 부탁해요-입문편(한국수어 기초어휘)-, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun14K+2022_2/about,인문
"영화로 배우는 성장발달과 건강증진, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:INJE+INJE01+2022_02/about,의료
"아동과 청소년의 건강환경 Ⅰ, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC03K+2022_T2/about,사회
"발레 : 융합문화예술의 실제 Ⅰ, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC01K+2022_T2/about,사회
"우리 문화 속의 한자어, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC02K+2022_T2/about,공학
"위대한 수업2(GREAT MINDS) : 자유론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS002+2022_T1/about,사회
"AI융합교육의 이해, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22003M+2022_F16/about,교육
"미래교육의 이해, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22001M+2022_F14/about,교육
"Identity, Agency, Equality and Security in the Age of AI, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20002K+2022_F23/about,사회
"건축으로 읽는 사회문화사, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW36387K+2022_F01/about,공학
"인간은 왜 병에 걸리는가?: 질병의 생태와 진화, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW17001K+2022_F08/about,자연
"음악과 과학/기술, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW11239K+2022_F06/about,예체능
"세 문명 이야기: 중세 지중해 교류사, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20001K+2022_F24/about,인문
"교육데이터 분석, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22004M+2022_F17/about,교육
"인간행위와 사회구조, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW10771K+2022_F02/about,사회
"인공지능과 기계학습, 원리와 응용, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21005K+2022_F18/about,사회
"의생명과학기술과 법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW19002K+2022_F13/about,사회
"기업명성과 커뮤니케이션, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW19001K+2022_F11/about,사회
"R 프로그래밍의 기초, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22002M+2022_F15/about,교육
"한국문화 깊이 읽기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21003K+2022_F20/about,인문
"생물다양성과 생물자원, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21002K+2022_F19/about,자연
"빅데이터의 세계, 원리와 응용, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW11237K+2022_F04/about,사회
"동물의 행동, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW10930K+2022_F12/about,자연
"어원으로 문화읽기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW18003C+2022_F10/about,인문
"현대물리학과 인간사고의 변혁, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW10164K+2022_F03/about,자연
"아동의 신비한 언어습득력: 이중언어 아동, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW17002K+2022_F07/about,인문
"애니메이션의 이해, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW11240K+2022_F05/about,예체능
"여행과 지리, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20005K+2022_F25/about,사회
"포스트휴먼 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+CORE_EW17002C+2022_F09/about,인문
"북한관광의 이해와 전망(Understanding and Prospects of North Korean Tourism), 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU08k+2022_04/about,인문
"문학과 영화를 통한 법의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_law_001k+2022_07SM_01/about,사회
"진로지도와 상담, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_edu_005k+2022_06SM_03/about,교육
"젠더와 융합인성, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_asi_008k+2022_05SM_02/about,인문
"Poverty, Inequality & Development Cooperation, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21001K+2022_F21/about,사회
"환경과 어린이 건강의 이해, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21004K+2022_F22/about,의료
"북한도시와 건축(Architecture and urbanism in North Korea), 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU07k+2022_05/about,의료
"심리학 START, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:CNUk+ACE_CNU01+2022_2_01/about,사회
"예술과 경영의 만남, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DonggukK+ACE_FA_DGU02k+2022_T2/about,사회
"4차 산업혁명과 5G 무선통신, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DonggukK+2019_5G+2022_T2/about,사회
"한국영화사로 보는 가족, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU_05+2022_T2/about,공학
"플라즈마와 건강, 그리고 생활문화, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU_06+2022_T2/about,공학
"4차 산업혁명, 찐 고수되기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU07+2022_T2/about,공학
"창업가가 창업을 묻다, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_42+2022_T1/about,사회
"서양미술에서 배우는 혁신, 인문",진행중,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_43+2022_T1/about,인문
"현대인을 위한 물리의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+KOCW_inha001+2022_002/about,사회
"Contextual and Cultural Communication (CCC), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha014+2022_002/about,사회
"Cultural Psychology, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha004+2022_002/about,사회
"금연과 건강한 삶, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha005+2022_002/about,사회
"인류의 그림자, 에너지 바로 알기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha011+2022_002/about,사회
"부와 빈곤의 글로벌 지도, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha006+2022_002/about,사회
"함께하는 스마트 다이어트, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha009+2022_002/about,사회
"사람의 마음을 움직이게 하는 리더십의 비밀, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha013+2022_002/about,사회
"세상을 바꾸는 스타트업 이야기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha003+2022_002/about,사회
"바다의 불편한 진실, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha010+2022_002/about,사회
"첨단 바이오테크놀로지의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha012+2022_002/about,사회
"세계로 통하는 한국어 : 초급Ⅰ, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_GEDH042_01K+2022_T3/about,융복합
"세계로 통하는 한국어 : 중급Ⅰ, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_47+2022_T3/about,융복합
"세계로 통하는 한국어 : 초급Ⅱ, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_GEDH043.O1K+2022_T3/about,융복합
"생각보다 가까운 FTA(1), 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha002+2022_002/about,융복합
"생활 속 피부질환 이야기, 융복합",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha008+2022_002/about,융복합
"위대한 수업2(GREAT MINDS) : 나의 이야기, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS001+2022_T1/about,자연
"인공지능 HRI, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW05+2022_T2/about,자연
"글로벌 소통의 중심, 통역과 번역, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW01+2022_T2/about,자연
"도시와 언어로 만나는 러시아, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW06+2022_T2/about,자연
"미래직업 : 3D 프린터 운용 전문가, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW04+2022_T2/about,자연
"영국에 영어는 없었다, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW02+2022_T2/about,자연
"차이나는 K-클라스 : 세계가 입덕한 21세기 한복 (김단하, 김리을), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC003+2022_T1/about,예체능
"문화융합시대의 창업, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:RUCK+RUCK01+2022_RUCK1/about,예체능
"차이나는 K-클라스 : K컬처의 뿌리, 조선 회화의 양대 거장(유홍준), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC002+2022_T1/about,예체능
"차이나는 K-클라스 : K컬처의 뿌리, 고대 한국의 문화유산(유홍준), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC001+2022_T1/about,예체능
"게임엔진을 이용한 실감콘텐츠(VR, AR) 기획과 개발, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_3+2022_1_T3/about,공학
"인지와 감성, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_6+2022_1_B3/about,공학
"생성 모델과 시각 지능, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_1+2022_1_T1/about,공학
"인공지능시대의 사회적 쟁점, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_2+2022_1_T2/about,공학
"언어의 신비 들추어보기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH603+2022_T1_1/about,사회
"비만의 사회학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH601+2022_T1_1/about,사회
"삼국지 인문학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH602+2022_T1_1/about,사회
"혁신을 위한 모순해결, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU10k+2022_10/about,사회
"소프트웨어 중심 사회속의 인터넷 윤리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SunMoonK+ACE_SMKMOOC_01+2022_T1/about,공학
"위대한 수업1(GREAT MINDS) : 고 인류학의 순간들, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS042+2021_T1/about,자연
"패션.메이크업으로 본 북한사회 변화, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:UNIEDU+uniedu1+2021-A/about,예체능
"역사에서 배우는 한반도 평화통일, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:UNIEDU+UNIEDU04+2022_1/about,교육
"위대한 수업1(GREAT MINDS) : 美 대기업을 말한다, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS041+2021_T1/about,사회
"위대한 수업1(GREAT MINDS) : 정글북, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS040+2021_T1/about,자연
"위대한 수업1(GREAT MINDS) : 일상의 철학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS039+2021_T1/about,인문
"기하광학 이론 및 실습 2, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PKNUk+PKNUk01R_EN07+2022_T2/about,공학
"기하광학 이론 및 실습 1, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:PKNUk+PKNUk01R_EN06+2022_T2/about,공학
"위대한 수업1(GREAT MINDS) : 민주주의 리부트, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS038+2021_T1/about,사회
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 아동 문제의 이해와 놀이･예술 심리평가, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK006+2022_T1_01/about,인문
"한국문화로 배우는 한국어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HansungK+HSKMOOCk03+2022_T1/about,인문
"아동상담: 놀이와 예술을 통한 어린이 마음치료 - 놀이･예술 기반 아동상담의 특성과 과정, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK004+2022_T1_01/about,예체능
"Intermediate Accounting II, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:XuetangX+IAIIJNU+2022_T1/about,사회
"Winning in Business: The Art of War by Sun Tzu, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:XuetangX+JUFEZ+2022_T1/about,사회
"위대한 수업1(GREAT MINDS) : 100세 시대, 어떻게 살 것인가, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS037+2021_T1/about,인문
"아동과 청소년의 건강환경 Ⅱ, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC031K+2022_T1/about,공학
"발레 : 융합문화예술의 실제 Ⅱ, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC011K+2022_T1/about,공학
"위대한 수업1(GREAT MINDS) : 소설가의 글쓰기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS036+2021_T1/about,인문
"위대한 수업1(GREAT MINDS) : 운명의 뇌과학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS035+2021_T1/about,자연
"서울대 소장품 감상하기: 문화재를 중심으로, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU070.021k+2022_T1/about,공학
"현대철학사조: 현대철학의 거장들, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU067.021k+2022_T1/about,공학
"교육연구를 위한 통계방법, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU068.021k+2022_T1/about,공학
"환자 시뮬레이터 체험하기, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU069.021k+2022_T1/about,공학
"언어의 신비 들추어보기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH603+2021_T2_1/about,인문
"위대한 수업1(GREAT MINDS) : 인정투쟁, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS034+2021_T1/about,인문
"유전체 정보분석과정, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KOHI+KOHI002+2022_B_003/about,의료
"현장임상의 이해(내과), 의료",청강가능,http://www.kmooc.kr/courses/course-v1:KOHI+KOHI001+2022_A_003/about,의료
"인공지능과 빅데이터, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJKMOOC23k+2021_06SJ23_R/about,공학
"컴퓨터 패션 일러스트, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:GwangjuUniv+GU02+2021_1/about,예체능
"위대한 수업1(GREAT MINDS) : 거장의 클래식, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS033+2021_T1/about,예체능
"Harmonic functions of two real variables and Applications, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH210+2022_T1/about,인문
"Design Thinking : 문제의 발견과 해결, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE103+2022_T1/about,인문
"시스템 반도체 설계(하드웨어 시스템즈), 자연",청강가능,http://www.kmooc.kr/courses/course-v1:POSTECHk+EECE490F+2022_T1/about,자연
"위대한 수업1(GREAT MINDS) : 원더풀 수학, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS032+2021_T1/about,자연
"통증을 물어보는 진료 중국어, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS09+2022-1_C4/about,의료
"통증을 알아듣는 진료 중국어, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS08+2022-1_C3/about,의료
"패턴으로 정복하는 중급중국어, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS07+2022-1_C2/about,의료
"쉽게 들어가는 중국어 입문, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:CUFS+CUFS06+2022-1_C1/about,의료
"New Horizons in Chinese Philosophy | 中国哲学新视野, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:XuetangX+NHCP2021+2022T1/about,사회
"위대한 수업1(GREAT MINDS) : AI는 어떻게 생각하는가, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS031+2021_T1/about,공학
"위대한 수업1(GREAT MINDS) : 건축가 안도 다다오, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS030+2021_T1/about,공학
"도전! 국제조세법 101, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+UOS06+2022_T1/about,사회
"서울대 소장품 감상하기: 예술을 중심으로 , 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU065.020k+2022_T1/about,사회
"감염병 대응 음압병실 체험하기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU066.020k+2022_T1/about,사회
"소비자와 시장, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU044_025k+2022_T1/about,사회
"흔들리는 20대 : 청년 심리학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU045_011k+2022_T1/about,사회
"현대사회 건강문제와 인간돌봄학문으로서의 간호, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU060.020k+2022_T1/about,사회
"경제학원론 : 거시경제학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU062.020k+2022_T1/about,사회
"니체 읽기-인문고전 『차라투스트라는 이렇게 말했다』, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU053.019k+2022_T1/about,사회
"논어와 현대 사회 - 리더를 위한 논어 읽기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU047_011k+2022_T1/about,사회
"인간 뇌의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU047_019k+2022_T1/about,사회
"데이터로 배우는 통계학, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU064.020k+2022_T1/about,사회
"종교 상징의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+CORE_SNU043_076k+2022_T1/about,사회
"도시성장기 서울의 도시 개발 경험, 1960-2010, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOSk+ACE_UOS08+2022_T1/about,공학
"문학/영화와 인공지능, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU053.019k+2022_S1/about,자연
"인공지능의 기초, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU048_011k+2022_T1/about,자연
"데이터 마이닝, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU049_011k+2022_T1/about,자연
"인공지능 만들기, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU056.020k+2022_S1/about,자연
"심리학과 인공지능, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU055.019k+2022_S1/about,자연
"언어학과 인공지능, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU059.019k+2022_S1/about,자연
"철학과 인공지능, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU054.019k+2022_S1/about,자연
"빅데이터와 인공지능의 응용, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU052_011k+2022_T1/about,자연
"인간 중심 성찰과 디자인, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:SNUk+SNU061.020k+2022_T1/about,자연
"한국 알리기 외교, 사회",진행중,http://www.kmooc.kr/courses/course-v1:KoreaUnivK+ku_int_001+2022_A12/about,사회
"패션 스튜디오, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC05K+2022_T1/about,사회
"비만의 사회학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH601+2021_T2_1/about,인문
"삼국지 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KHUk+KH602+2021_T2_1/about,인문
"언택트 시대의 눈건강 관리법, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:BUK+BUK003+2022_T1_01/about,공학
"아동과 청소년의 건강환경 Ⅰ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC03K+2022_T1/about,인문
"발레 : 융합문화예술의 실제 Ⅰ, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC01K+2022_T1/about,인문
"위대한 수업1(GREAT MINDS) : 맨큐의 경제학 원론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS029+2021_T1/about,사회
"도시와 언어로 만나는 러시아, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:USW+USW06+2022_T1/about,사회
"vivid social venture start-up story, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HYWoman+HYW100+2022_T1_05/about,사회
"플라즈마와 건강, 그리고 생활문화, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU_06+2022_T1/about,사회
"4차 산업혁명, 찐 고수되기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:KWU+KWU07+2022_T1/about,인문
"우리 문화 속의 한자어, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SSUk+SSMOOC02K+2022_T1/about,인문
"일반인을 위한 물리 코딩, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:SejonguniversityK+SJMOOC09K+2022_03SJ9_R/about,예체능
"그림으로 듣는 한국 음악, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:DJUk+ACE_DJU01k+2022_T1/about,사회
"현대사회의 부모와자녀(Parents and children in contemporary society: Stories of parents growing with their children), 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KYUNGNAMUNIVk+KNU05k+2022_04/about,사회
"재난관리 리더십과 재난대응 협업 (Disaster Management Leadership and Collaboration for Disaster Response), 공학",진행중,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI02+2022_1/about,공학
"재난커뮤니케이션 (Disaster Communication), 공학",진행중,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI03+2022_1/about,공학
"한국의 재난관리체계 (Disaster Management System in Korea), 공학",진행중,http://www.kmooc.kr/courses/course-v1:NDTI+NDTI01+2022_1/about,공학
"현대인을 위한 물리의 이해, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+KOCW_inha001+2022_001/about,예체능
"Contextual and Cultural Communication (CCC), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha014+2022_001/about,예체능
"Cultural Psychology, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha004+2022_001/about,예체능
"금연과 건강한 삶, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha005+2022_001/about,예체능
"인류의 그림자, 에너지 바로 알기, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha011+2022_001/about,예체능
"부와 빈곤의 글로벌 지도, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha006+2022_001/about,예체능
"함께하는 스마트 다이어트, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha009+2022_001/about,예체능
"사람의 마음을 움직이게 하는 리더십의 비밀, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha013+2022_001/about,예체능
"세상을 바꾸는 스타트업 이야기, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha003+2022_001/about,예체능
"바다의 불편한 진실, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha010+2022_001/about,예체능
"첨단 바이오테크놀로지의 이해, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:INHAuniversityK+inha012+2022_001/about,예체능
"생명의 땅, 남도의 탄생 이야기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DSUk+UI.DSU01+2021_T2/about,인문
"위대한 수업1(GREAT MINDS) : 돈이란 무엇인가, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS028+2021_T1/about,사회
"근로관계의 형성, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:HIESLAW+HIES01+2021_01/about,사회
"위대한 수업1(GREAT MINDS) : 인류를 구하는 생명 경제, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS027+2021_T1/about,사회
"동양미술의 광기와 창의성, 인문",진행중,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_54+2022_T1/about,인문
"창업 아이템 발굴을 위한 창의적 사고 기법, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_56+2022_T1/about,사회
"위대한 수업1(GREAT MINDS) : 미래 예측, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS026+2021_T1/about,사회
"비전공자 중심의 컴퓨팅 사고력과 마인크레프트, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:DAEJIN+DAEJIN_B03+2021-T1/about,공학
"스포츠+마케팅의 징검다리, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:DAEJIN+DAEJIN_A01+2021-T2/about,인문
"위대한 수업1(GREAT MINDS) : 천문학자의 시간, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS025+2021_T1/about,자연
